"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"11538","гр.Свети Влас местност ЮРТА","Захар НОВА ПАК 1кг","16463","38","1.20",""
"11538","гр.Свети Влас местност ЮРТА","Грах DEGUSTO зелен 420гр","16488","47","1.32",""
"11538","гр.Свети Влас местност ЮРТА","Хляб АЙТОС бял нарязан 600гр","16766","1","0.97",""
"11538","гр.Свети Влас местност ЮРТА","Хляб АЙТОС типов 600гр","16768","4","0.97",""
"11538","гр.Свети Влас местност ЮРТА","Боб DEGUSTO червен 400гр","16915","46","1.17",""
"11538","гр.Свети Влас местност ЮРТА","Лютеница ОЛИНЕЗА Селце традиционна 580гр","16922","49","2.13",""
"11538","гр.Свети Влас местност ЮРТА","Лютеница ОЛИНЕЗА Селце дом. 570гр","16935","49","2.45",""
"11538","гр.Свети Влас местност ЮРТА","Олио БЕМИНА 1л","17265","42","2.38",""
"11538","гр.Свети Влас местност ЮРТА","Тоал.хартия ЕМЕКА white 8бр","17281","85","2.60",""
"11538","гр.Свети Влас местност ЮРТА","Захар СЛАДЕЯ 1кг","17486","38","1.41",""
"11538","гр.Свети Влас местност ЮРТА","Оцет OBERON винен 700мл","17495","44","1.43",""
"11538","гр.Свети Влас местност ЮРТА","Телешки шол МОНИ МЕС","17641","23","16.59",""
"11538","гр.Свети Влас местност ЮРТА","Сирене КАЙМАКЬ краве","17729","8","6.97",""
"11538","гр.Свети Влас местност ЮРТА","Сирене ДОМЛЯН краве 200гр","18162","9","2.63",""
"11538","гр.Свети Влас местност ЮРТА","Макарони PASTA LENKA миди 400гр","18604","36","0.71",""
"11538","гр.Свети Влас местност ЮРТА","Макарони MELINI фиделини 400гр","18635","36","1.00",""
"11538","гр.Свети Влас местност ЮРТА","П-пт за съдове BLAZY Citrus 400мл.","18726","79","1.30",""
"11538","гр.Свети Влас местност ЮРТА","П-пт за съдове BLAZY Cool 400мл.","18767","79","1.30",""
"11538","гр.Свети Влас местност ЮРТА","П-пт за съдове BLAZY Wild Berry 400мл.","18778","79","1.30",""
"11538","гр.Свети Влас местност ЮРТА","Б-ти КРИСТАЛ обикновени 130гр","18802","66","0.76",""
"11538","гр.Свети Влас местност ЮРТА","Котидж СВАЛЯ 200гр","19405","14","1.76",""
"11538","гр.Свети Влас местност ЮРТА","Кренвирш Крум Мушев пилешки","19728","26","3.88",""
"11538","гр.Свети Влас местност ЮРТА","Паста за зъби ASTERA ACTIVE + WHITENING 50мл","20038","81","1.02",""
"11538","гр.Свети Влас местност ЮРТА","Паста за зъби ASTERA ACTIVE 3 50мл","20050","81","0.97",""
"11538","гр.Свети Влас местност ЮРТА","Брашно ТОПАЗ МЕЛ екстра 1кг","20989","41","1.22",""
"11538","гр.Свети Влас местност ЮРТА","Кашкавал ДЯНКОВО краве","21187","10","8.69",""
"11538","гр.Свети Влас местност ЮРТА","Кренвирш БРАВО закуска","21197","26","3.40",""
"11538","гр.Свети Влас местност ЮРТА","Боб CHEF червен 400гр","21487","46","1.12",""
"11538","гр.Свети Влас местност ЮРТА","Кафе SANTOS нова мляно 250гр","21752","70","3.52",""
"11538","гр.Свети Влас местност ЮРТА","Кайма Родопа Троян смес 60/40 нас.","21856","25","7.84",""
"11538","гр.Свети Влас местност ЮРТА","Тоал.хартия Pick Me ябълка/орхидея 8бр","22260","85","2.45",""
"11538","гр.Свети Влас местност ЮРТА","Брашно ЕТЪР тип 500 1кг","22304","40","1.00",""
"11538","гр.Свети Влас местност ЮРТА","Олио КРИЦИЯ 1л","22391","42","2.43",""
"11538","гр.Свети Влас местност ЮРТА","Ракия БУРГАСКА гроздова 0.7л","22421","77","8.05",""
"11538","гр.Свети Влас местност ЮРТА","Хляб ДИАМАНТ бял 600гр","22603","1","0.97",""
"11538","гр.Свети Влас местност ЮРТА","П-т за съдове FEYA Apple 400мл","23357","79","1.00",""
"11538","гр.Свети Влас местност ЮРТА","Макарони МАЕСТРО букви 400гр","24281","36","0.84",""
"11538","гр.Свети Влас местност ЮРТА","Сирене САЯНА краве 400гр","24285","9","4.17",""
"11538","гр.Свети Влас местност ЮРТА","Хляб БУРГАС ХЛЯБ бял 600гр","24472","1","0.97",""
"11538","гр.Свети Влас местност ЮРТА","Хляб БУРГАС ХЛЯБ типов 600гр","24473","4","0.97",""
"11538","гр.Свети Влас местност ЮРТА","Пюре GANCHEV кайсии 190гр","24677","64","1.15",""
"11538","гр.Свети Влас местност ЮРТА","Пюре GANCHEV пл.смес 190гр","24678","64","1.15",""
"11538","гр.Свети Влас местност ЮРТА","Пюре GANCHEV асорти 190гр","24679","64","1.15",""
"11538","гр.Свети Влас местност ЮРТА","Мл.каша GANCHEV плодове 190гр","24688","63","1.20",""
"11538","гр.Свети Влас местност ЮРТА","Мл.каша GANCHEV бисквити 190гр","24689","63","1.20",""
"11538","гр.Свети Влас местност ЮРТА","Мл.каша GANCHEV нишесте/ванилия 190гр","24690","63","1.20",""
"11538","гр.Свети Влас местност ЮРТА","Мл.каша GANCHEV банан/бисквити 190гр","24691","63","1.20",""
"11538","гр.Свети Влас местност ЮРТА","Мл.каша GANCHEV кайсии/ванилия 190гр","24692","63","1.20",""
"11538","гр.Свети Влас местност ЮРТА","Мл.каша GANCHEV зърнин 8 190гр","24693","63","1.20",""
"11538","гр.Свети Влас местност ЮРТА","Пюре GANCHEV пиле/моркови/картофи 190гр","24704","64","1.38",""
"11538","гр.Свети Влас местност ЮРТА","Пюре GANCHEV пиле/дом/ориз 190гр","24705","64","1.38",""
"11538","гр.Свети Влас местност ЮРТА","Пюре GANCHEV телешко/моркови/картофи 190гр","24709","64","1.38",""
"11538","гр.Свети Влас местност ЮРТА","Макарони MAESTRO миди 400гр","25031","36","0.84",""
"11538","гр.Свети Влас местност ЮРТА","Макарони МАЕСТРО къси 400гр","25146","36","0.84",""
"11538","гр.Свети Влас местност ЮРТА","Кроасан LOTTO какао/ванилия 110гр","25506","67","0.76",""
"11538","гр.Свети Влас местност ЮРТА","Кроасан LOTTO какао 110гр","25507","67","0.76",""
"11538","гр.Свети Влас местност ЮРТА","Чесън пр.България","26445","59","4.83",""
"11538","гр.Свети Влас местност ЮРТА","Извара МАДЖАРОВ нас.","26899","13","3.98",""
"11538","гр.Свети Влас местност ЮРТА","К.мляко БОР-ЧВОР 2% 400гр","26957","7","0.64",""
"11538","гр.Свети Влас местност ЮРТА","К.мляко БОР-ЧВОР 3.6% 400гр","26958","7","0.76",""
"11538","гр.Свети Влас местност ЮРТА","Пр.мляко БОР-ЧВОР УХТ 3.5% 1л","26964","6","1.51",""
"11538","гр.Свети Влас местност ЮРТА","Кашкавал БОР-ЧВОР краве 200гр","26981","11","2.89",""
"11538","гр.Свети Влас местност ЮРТА","Кашкавал БОР-ЧВОР краве","26983","10","11.19",""
"11538","гр.Свети Влас местност ЮРТА","Масло БОР-ЧВОР краве 125гр","26990","12","2.38",""
"11538","гр.Свети Влас местност ЮРТА","Пр.мляко КАЙМАКЬ 3.6% 1л","27204","6","1.61",""
"11538","гр.Свети Влас местност ЮРТА","Кафе SANTOS еспресо зърна 1кг","27507","71","17.89",""
"11538","гр.Свети Влас местност ЮРТА","Яйца КРИЦИЯ L кутия 10бр","27537","32","3.40",""
"11538","гр.Свети Влас местност ЮРТА","Масл.масло YBARRA помаче 1л","27669","43","7.66",""
"11538","гр.Свети Влас местност ЮРТА","Сирене НАШЕ СЕЛО краве 200гр","27939","9","2.24",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ камчия 400гр","28250","27","1.97",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ телешки 400гр","28253","27","1.97",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ камчия 800гр","28254","27","3.45",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ хамбургски 400гр","28255","27","1.97",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ хамбургски 800гр","28256","27","3.45",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ телешки 800гр","28276","27","3.45",""
"11538","гр.Свети Влас местност ЮРТА","NAN 3 LR Optipro 800гр","28287","65","23.51",""
"11538","гр.Свети Влас местност ЮРТА","Домати BURCU белени на кубчета конс.400гр","29623","48","1.15",""
"11538","гр.Свети Влас местност ЮРТА","Шунка Крум Мушев тост слайс 300гр","29770","27","1.87",""
"11538","гр.Свети Влас местност ЮРТА","Извара РАВНОГОР 400гр","30357","14","2.33",""
"11538","гр.Свети Влас местност ЮРТА","Пр.мляко БОР-ЧВОР 3% варено 1л","30582","6","1.30",""
"11538","гр.Свети Влас местност ЮРТА","Четка за зъби TRISA Focus медиум","30725","80","1.02",""
"11538","гр.Свети Влас местност ЮРТА","Извара РАВНОГОР","30727","13","3.52",""
"11538","гр.Свети Влас местност ЮРТА","Св.врат без кост ХЕЛИКОМ","31450","21","7.59",""
"11538","гр.Свети Влас местност ЮРТА","Св.плешка без кост ХЕЛИКОМ","31454","18","5.55",""
"11538","гр.Свети Влас местност ЮРТА","Кайма ХЕЛИКОМ смес 60/40","31464","25","5.41",""
"11538","гр.Свети Влас местност ЮРТА","Мин.вода ВЕЛИНГРАД 1.5л","31536","73","0.51",""
